Order ID,Product ID,Product Category,Quantity,Unit Price,Total Price,Order Date,Customer ID,Payment Type,Order Status,Month
1c918a94-d617-4805-b896-790ee54a21c1,582ba271-a1d4-454d-8951-523314c2a368,Books,2,109.04301373422622,218.08602746845244,2023-03-10,37dd78ca-860d-4458-a22b-35b974ae28ef,Credit Card,Completed,2023-03
f761aa94-fac3-4b08-924a-af8c4b6c166c,cc90f322-7dcd-47d1-b9e1-7b21408ca9b7,Electronics,2,414.5729601642514,829.1459203285029,2023-01-07,e1fc3471-e68f-438f-b06b-6eba4ee92c2b,Gift Card,Completed,2023-01
fc1b4b00-b658-49a8-9985-f0678209943b,cdb8de52-119d-43dc-996a-2a5ee7c22eba,Sports & Outdoors,3,401.87382841360295,1205.6214852408089,2023-04-16,52991e35-9e08-4006-925a-8df5dc49d27d,Debit Card,Completed,2023-04
653f86d2-f4b9-4b40-9c8e-6564577656cc,7240947a-6998-46b4-8839-2f3bbbe04d0a,Clothing,3,338.41377759349587,1015.2413327804876,2023-11-26,617aa898-5dee-4e50-9032-5b5f86f5aaa3,PayPal,Completed,2023-11
134a95f8-c9e3-4577-9164-a7c9c3efa2e4,58c772f3-03e0-44bc-b5b5-cfcb9b082f69,Electronics,4,222.5436471998608,890.1745887994432,2023-05-18,3b260d5f-1627-4137-b71c-2787a363d249,PayPal,Completed,2023-05
b99e4a2a-562d-4ceb-a558-12716d97124a,2b09cdbb-5f17-4d36-839e-8cbc656b2024,Beauty & Health,1,210.6628251657924,210.6628251657924,2023-02-19,d1640569-b314-43b8-8b3e-cfae18479664,Gift Card,Completed,2023-02
dbbba4cd-2fd7-4445-aa28-aea4f79fbba5,06a8c161-3771-4a56-bc82-672b2180d006,Books,3,419.30670563375384,1257.9201169012615,2023-04-30,cfe91626-2906-4cb5-806b-ed1f8acd8236,PayPal,Completed,2023-04
7e61bdc6-8b74-43b1-b630-4065ba2d1bb2,d57fa377-dd0a-4794-9c2f-c0ecc50d4c23,Sports & Outdoors,1,447.99714821084126,447.99714821084126,2023-07-27,3cc14edc-0ad2-47fc-95e7-c8f8eab1014b,Debit Card,Completed,2023-07
ff6d6b3b-0f35-42f0-bb1d-ba31009b12e2,6e984530-014a-4706-9666-0a39f666294e,Books,5,193.10173040977588,965.5086520488794,2023-03-11,ce70dbd0-2d71-42cc-9bf7-b606bdd8dc3a,Credit Card,Completed,2023-03
300f7fc9-df6f-4e96-aa88-a9e51b9f4417,ed0cd483-57ff-49e5-bcea-8454aca36277,Sports & Outdoors,4,386.0534127487296,1544.2136509949182,2023-05-20,c641bfb9-25ea-42b1-bc3c-a82d9de587a1,Gift Card,Completed,2023-05
c0e27aab-7e18-46fa-b116-16fd66594dc7,78c72ef1-9c16-46bd-800e-ec6012f2fe88,Sports & Outdoors,2,305.6490439603842,611.2980879207684,2023-01-26,342bb829-b908-40f1-86c4-a31ef1c86208,Debit Card,Completed,2023-01
57cabbc3-ecef-4e7b-b76b-b808423da6d2,74da7c81-bdf9-428d-95b4-7b83830c8565,Sports & Outdoors,5,309.42472248040195,1547.1236124020097,2023-09-26,0d304446-e474-44be-a27f-686620c885a4,Gift Card,Completed,2023-09
3c8d1754-cfad-44e8-af97-b69990251dec,2654266d-e5cf-4d45-a110-c5a80b501209,Books,1,216.15431953923255,216.15431953923255,2023-08-31,63894639-7478-4a83-92ca-b74a6334efec,PayPal,Completed,2023-08
73a28556-5f69-48f4-a21b-5dad0483e833,8dbc3aee-ad93-4c76-9e77-6dfcddf47a4c,Books,1,393.73531304915224,393.73531304915224,2023-12-23,649cb96a-ad77-47f0-a5e7-666539eb2756,Gift Card,Completed,2023-12
408c0374-d638-4a69-b7d5-ae98e253fc64,934149a6-02b8-4e65-9308-829dcfa68679,Clothing,3,429.6454379040381,1288.9363137121145,2023-11-01,0a6e09a2-8cd7-42f9-9aef-754abaa53f58,Debit Card,Completed,2023-11
13c45646-099a-46ae-a3f3-8fafab135409,12a517cd-9b7c-485c-baee-f51b93142aa9,Home & Kitchen,1,402.5306115302359,402.5306115302359,2023-04-15,1cf55486-cfbb-4376-a019-73badbe7296f,Debit Card,Completed,2023-04
4fbcc944-5fff-40c5-b047-399df9583185,78f64b1a-35c5-4b29-872c-d2c5f7d5d83c,Clothing,1,188.83202245193328,188.83202245193328,2023-10-14,c255ac55-a7ce-44c0-b8b7-976f0e1bd8b5,PayPal,Completed,2023-10
f68e3a6d-f040-4779-b8d1-a37914374a08,c90aefbd-782d-4e68-8fcc-6f37ec3dd009,Sports & Outdoors,2,16.48101181996118,32.96202363992236,2023-03-15,88c71812-a71b-4487-9702-c2bd0f2a0885,PayPal,Completed,2023-03
e09dddce-11d5-4062-ba0d-252afeaa35d2,0d54de22-5b9e-4b00-a290-7231153d9942,Electronics,1,93.80272406935296,93.80272406935296,2023-10-05,20b4175d-1801-4e3a-8aa9-25e8c999f5d7,Gift Card,Completed,2023-10
8189db7c-243f-4e75-b019-53b5f08ffb4e,31df9283-c230-46ea-98bd-d882c59194f8,Home & Kitchen,3,499.3224990315852,1497.9674970947556,2023-05-21,97719fb0-f72c-4075-a8de-fa1646b9651f,Credit Card,Completed,2023-05
9ddef147-9d76-4c10-88c3-71f5b7fab38f,f4b7f764-fe76-4ce7-a51a-9fbc20e24105,Beauty & Health,3,185.60155269255847,556.8046580776754,2023-07-09,00231bf9-671c-4cf1-a398-3a3868de3df5,PayPal,Completed,2023-07
ac4cb639-89bc-4802-a891-90c5e2def072,87d0b807-8b08-4024-b663-734492e0f6b4,Home & Kitchen,1,102.5469404106386,102.5469404106386,2023-04-28,1b86c013-9e50-4e21-bcd2-06f6b87b8b1d,PayPal,Completed,2023-04
0111c21e-0c2c-4138-9a42-7cf9ae3776e4,af470d66-55a6-4072-ba5f-e8fc82888383,Electronics,4,461.1823867814928,1844.729547125971,2023-12-29,3389f742-c398-4ff3-b241-4a130ea61174,Credit Card,Completed,2023-12
4a42b0a4-1af2-4367-abc7-ea9d6a4dceb0,4fe59a8d-8732-4ea3-9ad8-10b05cf1d8ca,Electronics,4,193.31360153619627,773.2544061447851,2023-06-10,1d6edabf-8fb7-42e2-80ac-1f1dc1888a51,PayPal,Completed,2023-06
d3006008-05a3-43a5-be22-576fd14577a0,ec33a565-b7c4-4b16-a729-5ee7aa1ff80d,Clothing,4,372.52356085247175,1490.094243409887,2023-04-21,00196556-73c8-4234-b4b2-b1bcc17dca11,Gift Card,Completed,2023-04
acab467e-fc8d-40b6-ab93-416d29eb6b0f,023cb9ea-b402-4944-b294-f98ac860055c,Sports & Outdoors,2,320.8249904602674,641.6499809205347,2023-05-12,dbf5aaa8-9b45-49f2-90c5-0ebec50b84fb,Credit Card,Completed,2023-05
c3a185de-e609-41ba-bf38-7dc0c2d8963e,03863521-cb3d-4282-bad7-880ce17f2cef,Sports & Outdoors,3,419.6434925776322,1258.9304777328966,2023-02-15,482d8a36-1ee9-438b-9e1c-464954cefca6,PayPal,Completed,2023-02
209d806e-f039-4422-9846-7ff24ef1c117,cd1a3ed9-b00d-43f8-94bb-453c6053395d,Clothing,2,261.64618052188433,523.2923610437687,2023-07-07,87d18efa-af37-4503-aa48-7ea125a3ff31,PayPal,Completed,2023-07
0a685422-4c20-4794-925f-4a3450953f5a,2baa3907-4d6c-49e4-a116-611df0c111bb,Clothing,5,89.43695340171902,447.18476700859514,2023-12-18,0b7b1463-798d-4646-9bb0-0126208093f1,PayPal,Completed,2023-12
49e943ad-ebbf-4433-86c4-05d48a680d69,4899c31e-e0a6-4462-86c6-409522bbf92f,Electronics,5,498.8899642548403,2494.4498212742014,2023-09-14,d7b55ae9-b171-4f5b-ba34-047980787cc6,Gift Card,Completed,2023-09
9349bf06-58e9-450f-a17e-29446fbbdbf2,4c4f8e1b-1e44-42d1-91a1-b7feddd45005,Books,4,338.489348534815,1353.95739413926,2023-02-14,e7616e85-16c1-4652-9513-2a4131ed83ab,Gift Card,Completed,2023-02
af0f93c2-81bd-4904-9236-7ee8ffdc9e17,e29deb75-5e0d-4d50-a128-adcffced242e,Books,5,16.631891731368974,83.15945865684486,2023-11-06,594bc68f-00af-4bf2-bfd3-363d3b3b8e01,Credit Card,Completed,2023-11
1a9acf94-1eaa-462a-ba2f-4c78d034f80a,8f2c8d67-a6f7-4bc1-8bb2-0927b568c7fa,Sports & Outdoors,1,41.75100934179039,41.75100934179039,2023-07-27,378672a4-9131-4136-9d12-23a00cbc05a4,Gift Card,Completed,2023-07
d2a31d59-3799-4c38-b9e5-b967d689d766,56543002-96fb-4530-b2eb-c43c671ad05f,Clothing,5,60.17103334623208,300.8551667311604,2023-11-25,eb8cf688-f531-4d4b-b367-cc191625ca48,Credit Card,Completed,2023-11
15f61851-0c46-4a79-a23e-faf3a6f7d7e5,574becf9-e9b0-442f-936e-8a7dbdf21d02,Sports & Outdoors,4,104.57739995596982,418.3095998238793,2023-07-24,343af2ad-4091-4a0b-bf08-17d85a56fa73,Credit Card,Completed,2023-07
f680e343-7e71-4851-8ea5-14de01be25f3,a6bbf496-0969-4c76-9ea1-3390bd4e18b7,Electronics,4,467.1253903991279,1868.5015615965117,2023-05-19,b6326ebf-990c-4953-9324-9ce4d027aa1b,PayPal,Completed,2023-05
2b293105-152f-40fe-9b9b-59ceb5bec5c4,a9d0a86a-d1ba-42b7-9714-fbabf7dbc287,Sports & Outdoors,5,238.43870605970045,1192.1935302985023,2023-12-17,37f669d3-7a9a-4775-bd95-6bc63a847ef0,Credit Card,Completed,2023-12
aa7fa7b2-ad96-44d6-be6a-134c7019c678,da464db3-8b39-4c9c-b09c-2baaf7f8ee54,Clothing,3,241.1381244111057,723.4143732333171,2023-07-09,23dfd748-e8e5-47b7-82fd-85914b38f3f1,Credit Card,Completed,2023-07
16aa2b58-8dc9-4173-933e-9d818e4b0114,bf9b2fa7-2de0-4527-9394-b55c2b6c9be2,Books,4,78.34728709005987,313.38914836023946,2023-07-03,2516658b-842a-4801-8eb1-82299ecf7de1,Gift Card,Completed,2023-07
898f0fec-e1cb-4b59-8902-62c0f7a43590,14179498-2bb3-4a05-9299-b04d504330e0,Sports & Outdoors,1,108.53008815514944,108.53008815514944,2023-04-05,62a9fd0e-8dce-4c7e-91e3-4eb2604cd2f5,Gift Card,Completed,2023-04
a9079cf6-5c0b-41e4-b543-316c93b9ae81,240f1e7d-2039-4fcd-87c4-f570f1284e39,Clothing,5,118.41218907828312,592.0609453914155,2023-12-17,53b6030a-0faf-4c5b-9df6-49d26134fafe,Gift Card,Completed,2023-12
43610ea4-2ee1-4c19-962f-e1e595904bbb,7a716404-a61d-436e-a0d3-f270850eb072,Books,5,489.9776375696322,2449.8881878481607,2023-09-28,8503017c-d832-4258-bd86-a66f3d3ae536,PayPal,Completed,2023-09
f95a21af-68b9-4ef2-a79c-84333438b685,f037add8-98aa-4dd5-9bee-672b235ac3af,Books,2,211.81742882673848,423.63485765347696,2023-06-17,13ccdac7-fd8d-4801-a23d-f958c75f8c4e,Debit Card,Completed,2023-06
200a21e8-075c-4ddf-8d60-8d846cafb79a,03458916-7f9c-4d58-adcf-b904edc2b2e2,Sports & Outdoors,4,414.1518558767843,1656.6074235071371,2023-12-06,83e9dd4e-f298-43b6-9412-8751eefcc53a,PayPal,Completed,2023-12
09a872e6-e17d-40f1-bc99-cbbf82f947e3,a73f4ae9-d3db-43ce-b4a2-c202f9196b2a,Electronics,3,343.3319308160097,1029.995792448029,2023-03-01,57bb9afe-3679-4bf1-9094-862698f80a13,Credit Card,Completed,2023-03
c7ff6640-6914-40cb-8dc8-cdfc5edc4a6e,a995e3c6-6858-416d-b233-24f8400d4069,Clothing,5,466.1904035075363,2330.952017537682,2023-08-30,0158f582-3800-4b70-a5f4-7e54fed48bb6,Credit Card,Completed,2023-08
0c8c1be7-fd3a-4e64-9a50-058f7f6a88ee,0da776c8-1357-4376-a687-3265f63ecc80,Electronics,3,68.74003228573113,206.2200968571934,2023-11-04,72cb0ffa-55b1-42a5-a735-eab1aaad9f73,Debit Card,Completed,2023-11
9a2f5719-555f-4caf-a0d9-e3e9741df2f6,21b79ad8-e3e0-46f2-a159-69d3c1ae1e92,Clothing,2,192.5579535530055,385.115907106011,2023-03-03,a0c5456c-f2b5-45cf-8b0e-3b1cdf938e50,Credit Card,Completed,2023-03
4fbd9145-7df9-47ca-a2d8-9830c7ab4424,5ddb12c9-126e-47f0-9271-98b7144d3c74,Home & Kitchen,1,356.0503009566194,356.0503009566194,2023-03-15,adecc252-5627-4d6d-95e2-628810071cd3,Debit Card,Completed,2023-03
4bcd7e16-3377-426b-8ad6-8c5a27bb76de,e3458a07-e2cc-4e59-b7f9-affbada3ce6a,Home & Kitchen,2,352.7498126955262,705.4996253910524,2023-09-15,479a4e7d-dc5a-4633-bf93-7bfa0eb12905,Debit Card,Completed,2023-09
829b6e94-f1fc-4115-86eb-598d8d6ff941,783f303d-6ba8-4674-a344-648fe4358b45,Beauty & Health,5,71.09306634544778,355.4653317272389,2023-12-30,6779c05d-1cce-45eb-9e48-3757ff04900c,PayPal,Completed,2023-12
3125c025-cde2-4241-9ec0-466f648e026a,163c6978-5fe8-4526-80ce-d048d86d3f73,Electronics,4,282.15244718926346,1128.6097887570538,2023-11-22,1022ffee-cf3a-49b3-a61d-a58ba4dcb99c,Credit Card,Completed,2023-11
36a7dc73-5870-4c78-b20b-bfa40a353f69,e5d63dd1-6853-48bc-a274-eac2edfc7ad1,Clothing,5,129.14480766529255,645.7240383264627,2023-10-03,f2129360-473f-407f-88eb-e2c79a22f753,PayPal,Completed,2023-10
ed7217a6-86b3-423c-9c13-a39cc57bc331,0f998165-0489-4bd2-8b4d-a32f3e3f6c18,Sports & Outdoors,2,303.96461064021224,607.9292212804245,2023-07-10,6f217c37-802f-4118-8c63-e1d346fa4f38,Gift Card,Completed,2023-07
33911b23-e3d1-4be2-a2c8-3219d960225c,abd4d356-21f2-42fe-a21a-85d98d93d964,Clothing,5,166.03533021672249,830.1766510836125,2023-12-24,121caac6-1029-4b55-aab1-4138a6249d10,Credit Card,Completed,2023-12
cf7c1332-e386-4c1e-a109-b6266b5e2fc5,eeb667fa-ea30-4212-9e67-de46cb01a739,Sports & Outdoors,1,267.2122607136051,267.2122607136051,2023-10-25,4be0cbc7-cae6-4d5b-a781-daf2b16d2fdc,Credit Card,Completed,2023-10
95b5da2e-858f-4552-9282-c5d1c2ceca72,df81e96e-5585-4dc0-9c75-3ea8249e0cc0,Beauty & Health,5,461.7707098098768,2308.853549049384,2023-02-01,15443858-3244-4ff6-ae20-d84e82c98125,PayPal,Completed,2023-02
37eb9699-54c1-4a7f-9c8f-b0c60bd0b697,7f276bce-0639-41a7-8ce2-e8498251e7d3,Beauty & Health,1,45.89131756103976,45.89131756103976,2023-05-11,09d2e982-d31f-4e3d-ab74-ec39c5c2a792,Gift Card,Completed,2023-05
0def9013-9743-47a5-a6f0-89185e7e8f34,9e04eb2c-d803-4009-80f5-00e407e08bd2,Home & Kitchen,1,354.52370817013946,354.52370817013946,2023-10-22,a2d4a3fa-3b4a-4354-8ab2-20a55b8c3ba3,PayPal,Completed,2023-10
11566e3d-35fd-4a6f-a04a-8a3259c2b851,4f56142a-125c-401b-a98e-4d139c38c7f8,Books,3,59.793154443764266,179.3794633312928,2023-05-06,4468276c-fb89-4ad3-86cd-5e778b91d47a,Debit Card,Completed,2023-05
beb56cc1-5865-4f52-853c-34bb5cb29cf5,2a6293e0-796b-4f85-b583-89cb7398152a,Home & Kitchen,3,25.272349529283343,75.81704858785002,2023-05-01,b2609bcd-8964-4805-919f-66f67ced0a76,Debit Card,Completed,2023-05
3672ac7d-909f-4837-bb23-90f9f1f0479b,18b14565-de1c-4678-964a-1a75c2cd970e,Clothing,5,292.03073419747335,1460.1536709873667,2023-08-21,5114d5f5-192c-4cb8-a53d-9729a9c82f96,Credit Card,Completed,2023-08
d8030105-631f-4c7a-98aa-d4a51e304e4c,89ac26d2-b64f-4b54-b29f-fe54f637972a,Electronics,2,307.60600943238484,615.2120188647697,2023-02-14,812b9491-478b-4da8-9d0e-f9ef06f3e10a,Gift Card,Completed,2023-02
eb289748-581d-4805-83ee-3a0b6a6ebc31,9175f178-7f42-4d53-8664-b97eeac6c75a,Clothing,5,414.184483484475,2070.922417422375,2023-12-11,4885951c-2407-435c-b320-ecce9b98d1d6,PayPal,Completed,2023-12
2efe97ba-7b1f-45ea-be3b-d3bcd1f14ad6,54fe3ccf-e861-4ba7-afc2-1f8e6cfe4c5a,Books,1,177.51218810050037,177.51218810050037,2023-08-05,743a60ba-1ca5-403c-8ed8-d7a284f1c4c1,PayPal,Completed,2023-08
e29c20ab-e668-4def-9c85-90412dfd60ca,6fd07536-7110-45c9-8540-ffb43b7c8c0e,Electronics,3,41.38827533081424,124.16482599244272,2023-09-23,846d7ce2-14e7-45bd-b30b-b10e54829f31,Gift Card,Completed,2023-09
5ba67599-5f31-4a88-966a-6c4b8bbd6147,df4b600d-4b79-4a44-acaa-ad2838bb1e26,Clothing,5,22.341527500347915,111.70763750173958,2023-07-23,b4bcf773-612b-41e1-a1f1-ee425ae783b8,Credit Card,Completed,2023-07
e59e8332-e4d7-42df-a64c-40088b1dfb64,513544b4-e31d-46b4-9807-ad7602c4f095,Electronics,1,492.3051584327157,492.3051584327157,2023-08-07,c7ebf0d9-bb5b-4993-8a0c-d54b2bd82c9e,Debit Card,Completed,2023-08
e71a52cf-add5-4714-8eda-d134569869c9,a9374ffc-3aa3-4fc2-b465-d7b40a7a3098,Beauty & Health,1,217.90045000878283,217.90045000878283,2023-02-14,e99b564d-8eb0-43e4-806a-3c01c35316a7,Gift Card,Completed,2023-02
02a9d118-a626-4274-af61-c8e2c69cc235,edd2841b-809e-491f-b5e6-d5f5df07d6dd,Books,2,354.82554248554294,709.6510849710859,2023-11-18,9e16b00e-6775-44a3-8f27-80c92882343c,Debit Card,Completed,2023-11
498559df-8aef-4a04-9007-d85b4c431a10,333f5ca3-8414-4ca2-95a4-0cf256b3d53f,Books,3,487.61489180446785,1462.8446754134036,2023-06-14,cc76da65-e9bc-4c0b-a8a1-178bf16d0665,Gift Card,Completed,2023-06
3c47cba6-4ec9-4af7-a099-a9d1ac0f88ac,f716fc5f-190d-4f4f-b252-22217258c29a,Home & Kitchen,5,299.896268082718,1499.48134041359,2023-09-14,686584c6-024b-418b-8bf9-877d0540dfc6,PayPal,Completed,2023-09
b087a596-628e-40c9-9f5c-22cbae89e539,100114da-31df-473f-9fa1-af1138f56cc9,Books,5,224.68287286924365,1123.4143643462182,2023-11-16,061ea0f5-759c-419f-88a9-f5e1d468e020,Debit Card,Completed,2023-11
98b2c775-dc92-459b-8c86-4602e4ad2b37,77ffe86c-b504-4c0d-9390-510d20f1a8ff,Sports & Outdoors,1,44.50599633008533,44.50599633008533,2023-01-10,c64756db-be6c-4e52-839e-3de9b84426aa,PayPal,Completed,2023-01
71a7b783-1904-4a40-b92e-c6224bad29af,072f24bb-d889-4704-b2ea-95d0f75be9f6,Sports & Outdoors,1,139.59504558574537,139.59504558574537,2023-02-24,d9ee2039-c560-416d-91de-7540868a1129,Debit Card,Completed,2023-02
53a0c173-3b8b-4990-a722-67f4f65ee755,7a0419d8-1ee7-44b9-bc32-0df167898e5c,Electronics,3,72.16963120568875,216.50889361706624,2023-04-29,732e101b-b411-4a0b-88e4-226764876c30,PayPal,Completed,2023-04
bb2f6d73-6a02-4bc4-b2fe-2be337438ff5,8e2f546a-ea08-4955-b00c-7b1f124d49f2,Home & Kitchen,5,439.8878711824297,2199.439355912148,2023-04-21,d5cc2b0c-5717-4f59-b83e-bc6b8750582f,Gift Card,Completed,2023-04
8bdcb5fe-5eb6-4628-ad81-93b2e4191f5a,ac0d03b7-85af-40c4-8d31-cd7611751183,Beauty & Health,5,63.62253482887803,318.11267414439016,2023-04-07,ec870ea0-e37a-467c-9870-27b6507c27ad,PayPal,Completed,2023-04
bcc5d512-9fdb-4b72-9baa-b7a5c2c04e86,65234dc7-52f0-4299-840a-750e757e6fe2,Clothing,4,96.6465116311846,386.5860465247384,2023-06-14,961f9200-3f92-461c-8e79-1ffb85afec09,Credit Card,Completed,2023-06
56f488c5-43ea-4722-a736-4136a6089e0b,570dbbde-729c-4c15-93a9-a9f000414ca2,Home & Kitchen,1,30.640156231771392,30.640156231771392,2023-08-13,1fc572ce-8b22-4fac-8b3c-8b1893fdadcb,PayPal,Completed,2023-08
313ad1b4-c592-4bf2-8d34-47ee3239aa49,365ce888-3f32-4fc4-b2f8-1af4ac84b7d4,Sports & Outdoors,5,27.006646536949702,135.03323268474853,2023-07-12,602f4e39-b620-4bc9-9d4c-49ee497280f1,Credit Card,Completed,2023-07
dbb4b148-ce0a-4c5b-85d2-32bd25e05a08,fa6d3631-9ce5-43f1-ad90-d467231da507,Books,1,312.7667089686305,312.7667089686305,2023-08-23,0d9c13ff-292d-40c3-861c-39846b349fd8,Credit Card,Completed,2023-08
d8d8c66a-f5ea-43e9-a11b-49679ac969ab,186b3a23-69cc-4f16-b339-7e09df0a9153,Beauty & Health,3,180.95451164628884,542.8635349388665,2023-02-21,22d7051f-a905-41cf-8792-16a7bac100ef,Gift Card,Completed,2023-02
c91de003-db46-4dc0-bfa1-454bc0d28b92,bddc9b8d-0a0a-427a-96b5-f39c25624d93,Clothing,2,312.6453838700674,625.2907677401348,2023-02-20,6507d341-d941-4a5f-bc65-85ff7e6ae069,Debit Card,Completed,2023-02
3f3d49d2-8c23-4523-a250-edfbcbadc1b3,8fcebc63-2710-4f72-a575-ec91c4257d8d,Home & Kitchen,3,368.41452673361255,1105.2435802008376,2023-03-31,20bd3131-8847-4773-abc3-f3b05bf7d801,PayPal,Completed,2023-03
276906e7-d164-477c-acc0-019d0f556532,e3eb2fd7-d8dd-4273-9ba3-c6d530c03c1f,Beauty & Health,1,235.01856750980497,235.01856750980497,2023-08-01,3f21959b-bea9-4720-8ac5-da8910df6e05,Credit Card,Completed,2023-08
b6429791-62cc-4556-aae5-60f33a926b72,592e0b1c-b87d-4cb8-b3a4-cf5de18097e4,Books,3,172.36012323664235,517.080369709927,2023-08-31,5fe21b5c-d101-4555-9b5b-61a2d3db6398,Debit Card,Completed,2023-08
9c5a8445-eaf4-47d4-8b83-ccd486798a4e,e7fbcf8a-0c93-4e9b-9f02-fdc7bbb110ee,Home & Kitchen,4,158.0605438399322,632.2421753597288,2023-09-07,1bdab0a5-04d7-4b58-932c-079e4845113d,Debit Card,Completed,2023-09
51c3878b-488a-438f-ac83-a8cea98d9116,fbbd29db-ed08-4ae1-b8da-4aa19e11862c,Clothing,4,107.6826961322077,430.7307845288308,2023-02-13,71595ad9-91f3-46df-9b36-744db8cafbe1,PayPal,Completed,2023-02
77b4e14c-e2b6-4c9d-8d69-5d337ea3e67e,bad461bf-797f-4b55-a18f-075b1c6f85f5,Clothing,5,211.86975533646728,1059.3487766823364,2023-08-11,b6a08c3c-38eb-41c8-b775-e30b4e199b4d,Credit Card,Completed,2023-08
5c861ce6-7fd2-41fe-bee9-f4bf9e8d4da6,3d880d8c-6049-470f-b727-e9a8e1102c62,Beauty & Health,5,382.31742267404945,1911.5871133702472,2023-11-20,77d33f2d-04b6-44f2-a671-cd93eae3c61f,PayPal,Completed,2023-11
